scan_date,data_date,symbol,ib_action,conviction_level,position_size_pct,current_price,stop_loss_price,profit_target_price,daily_change_pct,volume,avg_volume_20d,conviction_reason,trend_strength,breakout_power,volume_surge,momentum_points,total_conviction_score
2025-08-21,249,ADI,BUY,4,35,244.8699951171875,227.72909545898438,367.30499267578125,6.261930447362474,8527100,3595195.0,"HIGH conviction: 75, trend: 80, vol: 2.4x, daily: 6.3%",80,15,2.394512931397602,20,75
2025-08-21,253,MAH.AX,BUY,4,35,0.41999998688697815,0.3905999878048897,0.6299999803304672,2.4390220854836775,4870949,2195885.2,"HIGH conviction: 75, trend: 100, vol: 2.3x, daily: 2.4%",100,0,2.342043701906403,25,75
2025-08-21,253,EHL.AX,BUY,4,35,0.9599999785423279,0.892799980044365,1.4399999678134918,1.587300085546861,1333808,582049.45,"HIGH conviction: 75, trend: 100, vol: 2.5x, daily: 1.6%",100,0,2.504327580905978,25,75
2025-08-21,249,ADM,BUY,4,35,60.72999954223633,56.47889957427979,91.09499931335449,2.1530677256017983,4484000,3457400.0,"HIGH conviction: 70, trend: 100, vol: 1.3x, daily: 2.2%",100,15,1.3334602162560814,25,70
2025-08-21,253,FEX.AX,BUY,4,35,0.32499998807907104,0.3022499889135361,0.48749998211860657,0.0,5224178,1571566.3,"HIGH conviction: 70, trend: 100, vol: 3.6x, daily: 0.0%",100,0,3.645051482679182,20,70
2025-08-21,253,MMI.AX,BUY,4,35,0.07800000160932541,0.07254000149667264,0.11700000241398811,8.33334023201937,9846818,10672494.8,"HIGH conviction: 70, trend: 100, vol: 0.9x, daily: 8.3%",100,25,0.932184064608186,25,70
2025-08-21,253,WES.AX,BUY,4,35,94.4000015258789,87.79200141906739,141.60000228881836,2.08716370682136,1520069,1648804.35,"HIGH conviction: 70, trend: 100, vol: 0.9x, daily: 2.1%",100,25,0.9341972995978863,25,70
2025-08-21,253,RIC.AX,BUY,4,35,3.1500000953674316,2.9295000886917117,4.7250001430511475,8.247422764877088,492094,389597.45,"HIGH conviction: 70, trend: 90, vol: 1.3x, daily: 8.2%",90,25,1.32753448266327,20,70
2025-08-21,253,CNI.AX,BUY,4,35,2.390000104904175,2.2227000975608826,3.585000157356262,-0.4166662527455345,3374160,1748356.05,"HIGH conviction: 70, trend: 100, vol: 2.1x, daily: -0.4%",100,0,2.0674451468291313,20,70
2025-08-21,253,CNI.AX,BUY,4,35,2.390000104904175,2.2227000975608826,3.585000157356262,-0.4166662527455345,3375509,1748423.5,"HIGH conviction: 70, trend: 100, vol: 2.1x, daily: -0.4%",100,0,2.0682717180359123,20,70
2025-08-21,253,SRG.AX,BUY,4,35,1.8300000429153442,1.7019000399112703,2.7450000643730164,-1.0810800361494066,3850975,1448840.5,"HIGH conviction: 70, trend: 100, vol: 3.0x, daily: -1.1%",100,0,2.994584944993876,20,70
2025-08-21,253,MGH.AX,BUY,3,30,4.349999904632568,4.045499911308289,6.5249998569488525,1.635506808242737,1817485,398622.1,"STANDARD conviction: 65, trend: 90, vol: 5.5x, daily: 1.6%",90,0,5.455031411335574,20,65
2025-08-21,249,WBA,BUY,3,30,12.199999809265137,11.345999822616578,18.299999713897705,0.9933765423590035,15353500,7671740.0,"STANDARD conviction: 60, trend: 90, vol: 2.1x, daily: 1.0%",90,0,2.145686127632932,15,60
2025-08-21,249,MO,BUY,3,30,67.58000183105469,62.84940170288086,101.37000274658203,1.5324583982489148,8888700,8667140.0,"STANDARD conviction: 60, trend: 100, vol: 1.0x, daily: 1.5%",100,15,1.0358202676396333,25,60
2025-08-21,253,WOW.AX,BUY,3,30,33.68000030517578,31.32240028381348,50.52000045776367,2.8711013393967644,2103241,1919265.8,"STANDARD conviction: 60, trend: 90, vol: 1.1x, daily: 2.9%",90,25,1.0853694666110643,20,60
2025-08-21,253,SCG.AX,BUY,3,30,4.010000228881836,3.7293002128601076,6.015000343322754,1.2626310670001972,6007863,8148031.8,"STANDARD conviction: 60, trend: 100, vol: 0.7x, daily: 1.3%",100,15,0.7203636989183735,25,60
2025-08-21,253,URW.AX,BUY,3,30,8.270000457763672,7.691100425720215,12.405000686645508,1.597052935600396,1196444,1083687.6,"STANDARD conviction: 60, trend: 100, vol: 1.1x, daily: 1.6%",100,15,1.1469701865344575,25,60
2025-08-21,249,HCA,BUY,3,30,410.17999267578125,381.4673931884766,615.2699890136719,1.8599891204065466,1639500,1491655.0,"STANDARD conviction: 55, trend: 90, vol: 1.1x, daily: 1.9%",90,15,1.1141465005810278,25,55
2025-08-21,253,GRL.AX,BUY,3,30,0.014999999664723873,0.013949999688193203,0.02249999949708581,-11.764712649748443,4731924,2101795.85,"STANDARD conviction: 55, trend: 70, vol: 2.5x, daily: -11.8%",70,0,2.4641540414715144,20,55
2025-08-21,253,SEK.AX,BUY,3,30,28.690000534057617,26.681700496673585,43.035000801086426,1.0567141629406418,1729897,1207250.0,"STANDARD conviction: 55, trend: 100, vol: 1.5x, daily: 1.1%",100,0,1.496343967508546,25,55
2025-08-21,249,PODD,BUY,2,25,333.0,309.69,499.5,1.6855957091995943,618600,715830.0,"LOW conviction: 50, trend: 90, vol: 0.9x, daily: 1.7%",90,15,0.8662894913735155,20,50
2025-08-21,249,ALL,BUY,2,25,213.6199951171875,198.66659545898438,320.42999267578125,1.5400656712503569,1720000,1527445.0,"LOW conviction: 50, trend: 90, vol: 1.1x, daily: 1.5%",90,15,1.1252310158153835,20,50
2025-08-21,249,CBOE,BUY,2,25,251.92999267578125,234.29489318847658,377.8949890136719,2.3564732774983055,1498800,991095.0,"LOW conviction: 50, trend: 90, vol: 1.6x, daily: 2.4%",90,0,1.5637830026762098,15,50
2025-08-21,249,LOW,BUY,2,25,257.1400146484375,239.1402136230469,385.71002197265625,0.3042710802956705,5223100,3144885.0,"LOW conviction: 50, trend: 90, vol: 1.7x, daily: 0.3%",90,0,1.7406967986189337,15,50
2025-08-21,249,TOL,BUY,2,25,131.42999267578125,122.22989318847657,197.14498901367188,-0.5674081113316798,3506300,1533050.0,"LOW conviction: 50, trend: 90, vol: 2.4x, daily: -0.6%",90,0,2.408586639189421,5,50
2025-08-21,249,LOW,BUY,2,25,257.1400146484375,239.1402136230469,385.71002197265625,0.3042710802956705,5223100,3144885.0,"LOW conviction: 50, trend: 90, vol: 1.7x, daily: 0.3%",90,0,1.7406967986189337,15,50
2025-08-21,249,ALL,BUY,2,25,213.6199951171875,198.66659545898438,320.42999267578125,1.5400656712503569,1720000,1527445.0,"LOW conviction: 50, trend: 90, vol: 1.1x, daily: 1.5%",90,15,1.1252310158153835,20,50
2025-08-21,253,AGY.AX,BUY,2,25,0.039000000804662704,0.03627000074833632,0.05850000120699406,5.405406221758269,12399004,7921848.8,"LOW conviction: 50, trend: 80, vol: 1.5x, daily: 5.4%",80,0,1.5390101365301638,20,50
2025-08-21,253,DTL.AX,BUY,2,25,8.079999923706055,7.514399929046632,12.119999885559082,2.278478812224005,271395,343150.3,"LOW conviction: 50, trend: 90, vol: 0.8x, daily: 2.3%",90,15,0.7758012997340958,20,50
2025-08-21,253,TCL.AX,BUY,2,25,14.755000114440918,13.722150106430055,22.132500171661377,3.1818176058546754,4155141,3580438.35,"LOW conviction: 50, trend: 90, vol: 1.2x, daily: 3.2%",90,15,1.170313953314958,20,50
2025-08-21,253,LOV.AX,BUY,2,25,35.529998779296875,33.04289886474609,53.29499816894531,1.2539145762201942,241094,155605.05,"LOW conviction: 50, trend: 90, vol: 1.6x, daily: 1.3%",90,0,1.6036946425554388,15,50
2025-08-21,253,CMD.AX,BUY,2,25,0.026000000536441803,0.024180000498890877,0.039000000804662704,0.0,671546,304680.5,"LOW conviction: 50, trend: 70, vol: 2.4x, daily: 0.0%",70,0,2.4278316375226314,15,50
2025-08-21,253,CNU.AX,BUY,2,25,8.619999885559082,8.016599893569946,12.929999828338623,0.8187098627211009,788712,445384.8,"LOW conviction: 50, trend: 90, vol: 1.8x, daily: 0.8%",90,0,1.8129347374111908,15,50
2025-08-21,253,DTL.AX,BUY,2,25,8.074999809265137,7.509749822616578,12.112499713897705,2.2151862251283294,271630,343162.05,"LOW conviction: 50, trend: 90, vol: 0.8x, daily: 2.2%",90,15,0.7764730634196373,20,50
2025-08-21,253,WIN.AX,BUY,2,25,0.023000000044703484,0.02139000004157424,0.034500000067055225,-8.000001192092876,5273572,1585385.8,"LOW conviction: 50, trend: 70, vol: 3.9x, daily: -8.0%",70,0,3.8820697277486866,15,50
2025-08-21,253,AGY.AX,BUY,2,25,0.039000000804662704,0.03627000074833632,0.05850000120699406,5.405406221758269,12399004,7921848.8,"LOW conviction: 50, trend: 80, vol: 1.5x, daily: 5.4%",80,0,1.5390101365301638,20,50
2025-08-21,249,TXN,BUY,2,25,200.77000427246094,186.71610397338867,301.1550064086914,2.4650412222481544,8105200,6657320.0,"LOW conviction: 45, trend: 80, vol: 1.0x, daily: 2.5%",80,15,1.0404828337405942,20,45
2025-08-21,249,ABBV,BUY,2,25,209.14999389648438,194.50949432373048,313.72499084472656,1.4355649740676713,5781500,4998810.0,"LOW conviction: 45, trend: 100, vol: 1.2x, daily: 1.4%",100,0,1.1734416354100703,25,45
2025-08-21,249,EL,BUY,2,25,86.56999969482422,80.51009971618653,129.85499954223633,-3.67197390776014,12987900,4424365.0,"LOW conviction: 45, trend: 80, vol: 3.3x, daily: -3.7%",80,0,3.2827031200832058,5,45
2025-08-21,249,O,BUY,2,25,59.900001525878906,55.70700141906739,89.85000228881836,1.5082244190149918,6757700,4907255.0,"LOW conviction: 45, trend: 80, vol: 1.4x, daily: 1.5%",80,15,1.4218729452361039,10,45
2025-08-21,249,ABBV,BUY,2,25,209.14999389648438,194.50949432373048,313.72499084472656,1.4355649740676713,5781500,4998810.0,"LOW conviction: 45, trend: 100, vol: 1.2x, daily: 1.4%",100,0,1.1734416354100703,25,45
2025-08-21,249,TXN,BUY,2,25,200.77000427246094,186.71610397338867,301.1550064086914,2.4650412222481544,8105200,6657320.0,"LOW conviction: 45, trend: 80, vol: 1.0x, daily: 2.5%",80,15,1.0404828337405942,20,45
2025-08-21,249,EL,BUY,2,25,86.56999969482422,80.51009971618653,129.85499954223633,-3.67197390776014,12987900,4424365.0,"LOW conviction: 45, trend: 80, vol: 3.3x, daily: -3.7%",80,0,3.2827031200832058,5,45
2025-08-21,253,ANZ.AX,BUY,2,25,33.83000183105469,31.461901702880862,50.74500274658203,1.2571145931181693,3472009,5570425.75,"LOW conviction: 45, trend: 100, vol: 0.6x, daily: 1.3%",100,0,0.6104735002703255,25,45
2025-08-21,253,WBC.AX,BUY,2,25,38.70500183105469,35.99565170288086,58.05750274658203,1.242485729809073,4481280,4608071.85,"LOW conviction: 45, trend: 100, vol: 1.0x, daily: 1.2%",100,0,0.9832107453722048,25,45
2025-08-21,253,MIN.AX,BUY,2,25,36.84000015258789,34.26120014190674,55.260000228881836,4.392176811700099,1529044,3107887.95,"LOW conviction: 45, trend: 100, vol: 0.5x, daily: 4.4%",100,0,0.476889527197601,25,45
2025-08-21,253,RSG.AX,BUY,2,25,0.722000002861023,0.6714600026607513,1.0830000042915344,4.6376819356202414,3738794,6209549.95,"LOW conviction: 45, trend: 100, vol: 0.6x, daily: 4.6%",100,0,0.592379832758426,25,45
2025-08-21,253,ALD.AX,BUY,2,25,30.0049991607666,27.90464921951294,45.0074987411499,1.2314432477540382,716950,888549.4,"LOW conviction: 45, trend: 100, vol: 0.8x, daily: 1.2%",100,0,0.7848692920861048,25,45
2025-08-21,253,CXO.AX,BUY,2,25,0.12999999523162842,0.12089999556541443,0.19499999284744263,8.333331781129004,12408856,11314410.45,"LOW conviction: 45, trend: 100, vol: 1.1x, daily: 8.3%",100,0,1.1342085090362728,25,45
2025-08-21,253,LYC.AX,BUY,2,25,14.515000343322754,13.498950319290161,21.77250051498413,3.826901420633688,5698593,6549299.7,"LOW conviction: 45, trend: 100, vol: 0.8x, daily: 3.8%",100,0,0.8215241376063703,25,45
2025-08-21,253,RMD.AX,BUY,2,25,45.150001525878906,41.98950141906739,67.72500228881836,1.1651365568421834,517081,1167637.6,"LOW conviction: 45, trend: 100, vol: 0.4x, daily: 1.2%",100,0,0.4322515293100252,25,45
2025-08-21,253,COL.AX,BUY,2,25,21.625,20.111250000000002,32.4375,1.3355194253714453,1665197,2533546.55,"LOW conviction: 45, trend: 80, vol: 0.6x, daily: 1.3%",80,15,0.5993343281106176,20,45
2025-08-21,253,HVN.AX,BUY,2,25,6.150000095367432,5.719500088691712,9.225000143051147,1.1513186272987364,505395,1032125.0,"LOW conviction: 45, trend: 100, vol: 0.5x, daily: 1.2%",100,0,0.4728784143090269,25,45
2025-08-21,253,ALL.AX,BUY,2,25,72.01000213623047,66.96930198669433,108.0150032043457,1.1660604488566317,759478,1015880.5,"LOW conviction: 45, trend: 100, vol: 0.7x, daily: 1.2%",100,0,0.7368925384534182,25,45
2025-08-21,253,APA.AX,BUY,2,25,8.854999542236328,8.235149574279786,13.282499313354492,1.0844670190906847,1953816,2487359.0,"LOW conviction: 45, trend: 100, vol: 0.8x, daily: 1.1%",100,0,0.7612875996157201,25,45
2025-08-21,253,FSA.AX,BUY,2,25,1.0800000429153442,1.0044000399112702,1.6200000643730164,7.462691347220374,925,20466.55,"LOW conviction: 45, trend: 100, vol: 0.0x, daily: 7.5%",100,0,0.045044167632478545,25,45
2025-08-21,253,GPT.AX,BUY,2,25,5.550000190734863,5.161500177383423,8.325000286102295,1.462530230561665,3620416,4422696.25,"LOW conviction: 45, trend: 100, vol: 0.8x, daily: 1.5%",100,0,0.7873470812477422,25,45
2025-08-21,253,SPL.AX,BUY,2,25,0.13500000536441803,0.12555000498890878,0.20250000804662704,3.8461617816837768,59729,345490.75,"LOW conviction: 45, trend: 100, vol: 0.2x, daily: 3.8%",100,0,0.15921598210822763,25,45
2025-08-21,253,SRV.AX,BUY,2,25,6.900000095367432,6.417000088691712,10.350000143051147,1.4705867915830284,73007,75291.3,"LOW conviction: 45, trend: 100, vol: 1.0x, daily: 1.5%",100,0,0.9841041972063557,25,45
2025-08-21,253,CXO.AX,BUY,2,25,0.12999999523162842,0.12089999556541443,0.19499999284744263,8.333331781129004,12552558,11321595.55,"LOW conviction: 45, trend: 100, vol: 1.1x, daily: 8.3%",100,0,1.1473433242976903,25,45
2025-08-21,253,LYC.AX,BUY,2,25,14.524999618530273,13.508249645233155,21.78749942779541,3.898426996706217,5755289,6552134.5,"LOW conviction: 45, trend: 100, vol: 0.8x, daily: 3.9%",100,0,0.8296975819119613,25,45
2025-08-21,249,REGN,BUY,2,25,591.010009765625,549.6393090820313,886.5150146484375,3.3631780550988033,1298500,993760.0,"LOW conviction: 42, trend: 65, vol: 1.3x, daily: 3.4%",65,15,1.3339976782173641,15,42
2025-08-21,249,REGN,BUY,2,25,591.010009765625,549.6393090820313,886.5150146484375,3.3631780550988033,1298500,993760.0,"LOW conviction: 42, trend: 65, vol: 1.3x, daily: 3.4%",65,15,1.3339976782173641,15,42
2025-08-21,249,FSLR,BUY,2,25,206.44000244140625,191.98920227050783,309.6600036621094,-2.1425882293375054,3043200,3358815.0,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: -2.1%",100,0,0.9217977357919049,20,40
2025-08-21,249,JNJ,BUY,2,25,178.83999633789062,166.3211965942383,268.25999450683594,0.5849230980215836,9030000,8382805.0,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 0.6%",100,0,1.0671002820193602,20,40
2025-08-21,249,RMD,BUY,2,25,289.05999755859375,268.8257977294922,433.5899963378906,1.05579251973682,812500,1140865.0,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: 1.1%",100,0,0.7038989504325188,20,40
2025-08-21,249,ZBH,BUY,2,25,105.70999908447266,98.31029914855958,158.56499862670898,1.3421546914450744,1844200,1761225.0,"LOW conviction: 40, trend: 90, vol: 1.0x, daily: 1.3%",90,0,1.0422300399836109,25,40
2025-08-21,249,VTRS,BUY,2,25,10.649999618530273,9.904499645233155,15.97499942779541,-0.28090529764281946,6564700,9409655.0,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: -0.3%",100,0,0.70144077069051,20,40
2025-08-21,249,AFL,BUY,2,25,107.9000015258789,100.34700141906738,161.85000228881836,1.4956297655907669,2684900,2534560.0,"LOW conviction: 40, trend: 70, vol: 1.1x, daily: 1.5%",70,15,1.0805861542981563,20,40
2025-08-21,249,WRB,BUY,2,25,72.63999938964844,67.55519943237304,108.95999908447266,1.5092256398840265,1282000,1919150.0,"LOW conviction: 40, trend: 80, vol: 0.6x, daily: 1.5%",80,15,0.6428981568079756,15,40
2025-08-21,249,HD,BUY,2,25,401.739990234375,373.6181909179688,602.6099853515625,-1.3408697959174543,4194200,3461945.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: -1.3%",90,0,1.2284810061699376,15,40
2025-08-21,249,GM,BUY,2,25,56.77000045776367,52.79610042572022,85.15500068664551,-0.5082385358355257,7257300,7323980.0,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: -0.5%",100,0,0.8803166922712554,20,40
2025-08-21,249,AZO,BUY,2,25,4158.10009765625,3867.0330908203127,6237.150146484375,0.709656422079008,121800,114545.0,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 0.7%",100,0,1.0627808559835958,20,40
2025-08-21,249,ROST,BUY,2,25,146.35000610351562,136.10550567626953,219.52500915527344,-1.0346218073966962,4965300,2798720.0,"LOW conviction: 40, trend: 80, vol: 1.9x, daily: -1.0%",80,0,1.8610848738361894,10,40
2025-08-21,249,LEN,BUY,2,25,130.32000732421875,121.19760681152344,195.48001098632812,-2.9273688460195513,3652300,3021370.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: -2.9%",90,0,1.2232560320458716,15,40
2025-08-21,249,WMT,BUY,2,25,102.56999969482422,95.39009971618653,153.85499954223633,1.2636970754540178,18574100,15399300.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: 1.3%",90,0,1.2418266132159486,15,40
2025-08-21,249,VZ,BUY,2,25,45.060001373291016,41.90580127716065,67.59000205993652,0.2670288167537116,20973100,16304365.0,"LOW conviction: 40, trend: 90, vol: 1.3x, daily: 0.3%",90,0,1.2770122452061274,15,40
2025-08-21,249,NEM,BUY,2,25,69.0,64.17,103.5,2.4042784396222983,7635600,10106565.0,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: 2.4%",100,0,0.7348961120457669,20,40
2025-08-21,249,JNJ,BUY,2,25,178.83999633789062,166.3211965942383,268.25999450683594,0.5849230980215836,9030000,8382805.0,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 0.6%",100,0,1.0671002820193602,20,40
2025-08-21,249,HD,BUY,2,25,401.739990234375,373.6181909179688,602.6099853515625,-1.3408697959174543,4194200,3461945.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: -1.3%",90,0,1.2284810061699376,15,40
2025-08-21,249,WMT,BUY,2,25,102.56999969482422,95.39009971618653,153.85499954223633,1.2636970754540178,18574100,15399300.0,"LOW conviction: 40, trend: 90, vol: 1.2x, daily: 1.3%",90,0,1.2418266132159486,15,40
2025-08-21,249,VZ,BUY,2,25,45.060001373291016,41.90580127716065,67.59000205993652,0.2670288167537116,20973100,16304365.0,"LOW conviction: 40, trend: 90, vol: 1.3x, daily: 0.3%",90,0,1.2770122452061274,15,40
2025-08-21,249,GM,BUY,2,25,56.77000045776367,52.79610042572022,85.15500068664551,-0.5082385358355257,7257300,7323980.0,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: -0.5%",100,0,0.8803166922712554,20,40
2025-08-21,249,AZO,BUY,2,25,4158.10009765625,3867.0330908203127,6237.150146484375,0.709656422079008,121800,114545.0,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 0.7%",100,0,1.0627808559835958,20,40
2025-08-21,249,ROST,BUY,2,25,146.35000610351562,136.10550567626953,219.52500915527344,-1.0346218073966962,4965300,2798720.0,"LOW conviction: 40, trend: 80, vol: 1.9x, daily: -1.0%",80,0,1.8610848738361894,10,40
2025-08-21,249,AFL,BUY,2,25,107.9000015258789,100.34700141906738,161.85000228881836,1.4956297655907669,2684900,2534560.0,"LOW conviction: 40, trend: 70, vol: 1.1x, daily: 1.5%",70,15,1.0805861542981563,20,40
2025-08-21,253,NHF.AX,BUY,2,25,7.690000057220459,7.151700053215027,11.535000085830688,1.585203207898278,646930,714425.05,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: 1.6%",100,0,0.9030646448579247,20,40
2025-08-21,253,ROC.AX,BUY,2,25,0.125,0.11625,0.1875,0.0,534397,544833.2,"LOW conviction: 40, trend: 100, vol: 1.0x, daily: 0.0%",100,0,1.0102547864019396,20,40
2025-08-21,253,PNR.AX,BUY,2,25,4.260000228881836,3.9618002128601075,6.390000343322754,2.1582770009893615,634319,1611852.4,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: 2.2%",100,0,0.379806321343467,20,40
2025-08-21,253,WAF.AX,BUY,2,25,2.7049999237060547,2.515649929046631,4.057499885559082,2.8517036502517357,2152818,4137790.35,"LOW conviction: 40, trend: 100, vol: 0.5x, daily: 2.9%",100,0,0.5140207858163157,20,40
2025-08-21,253,WHC.AX,BUY,2,25,6.610000133514404,6.147300124168396,9.915000200271606,2.7993827368777646,6996378,4507435.3,"LOW conviction: 40, trend: 80, vol: 1.6x, daily: 2.8%",80,0,1.585616901908003,10,40
2025-08-21,253,WDS.AX,BUY,2,25,26.625,24.76125,39.9375,1.7775235294349212,3836343,3902749.3,"LOW conviction: 40, trend: 100, vol: 1.0x, daily: 1.8%",100,0,0.9719235356602546,20,40
2025-08-21,253,ORG.AX,BUY,2,25,13.045000076293945,12.13185007095337,19.567500114440918,0.9674922543487785,2359512,3257991.4,"LOW conviction: 40, trend: 100, vol: 0.7x, daily: 1.0%",100,0,0.6956877808038265,20,40
2025-08-21,253,CSC.AX,BUY,2,25,10.164999961853027,9.453449964523315,15.247499942779541,1.751753701144243,418395,659334.9,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 1.8%",100,0,0.5982171657207174,20,40
2025-08-21,253,BBN.AX,BUY,2,25,2.430000066757202,2.2599000620841982,3.6450001001358032,0.0,408807,431230.3,"LOW conviction: 40, trend: 100, vol: 1.0x, daily: 0.0%",100,0,0.9861874604599998,20,40
2025-08-21,253,ALQ.AX,BUY,2,25,19.100000381469727,17.763000354766845,28.65000057220459,1.058205116276123,591628,912106.85,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 1.1%",100,0,0.6382470999752308,20,40
2025-08-21,253,GWA.AX,BUY,2,25,2.5450000762939453,2.3668500709533693,3.817500114440918,-3.231940473319783,1569665,349674.35,"LOW conviction: 40, trend: 80, vol: 5.3x, daily: -3.2%",80,0,5.348169436865781,0,40
2025-08-21,253,MND.AX,BUY,2,25,20.709999084472656,19.26029914855957,31.064998626708984,-2.2652262269341583,223996,266308.1,"LOW conviction: 40, trend: 100, vol: 0.8x, daily: -2.3%",100,0,0.8347469628083775,20,40
2025-08-21,253,ORA.AX,BUY,2,25,2.305000066757202,2.1436500620841983,3.4575001001358032,-0.21644485481340237,1968358,4096509.0,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: -0.2%",100,0,0.4401008094727527,20,40
2025-08-21,253,CHC.AX,BUY,2,25,22.860000610351562,21.259800567626954,34.290000915527344,0.17528885215725154,580907,978910.75,"LOW conviction: 40, trend: 100, vol: 0.6x, daily: 0.2%",100,0,0.5810602255814858,20,40
2025-08-21,253,NHF.AX,BUY,2,25,7.690000057220459,7.151700053215027,11.535000085830688,1.585203207898278,665611,715359.1,"LOW conviction: 40, trend: 100, vol: 0.9x, daily: 1.6%",100,0,0.9291418875744333,20,40
2025-08-21,253,RFF.AX,BUY,2,25,1.9450000524520874,1.8088500487804413,2.917500078678131,1.5665843966926607,732975,570888.9,"LOW conviction: 40, trend: 90, vol: 1.3x, daily: 1.6%",90,0,1.3013076457449917,15,40
2025-08-21,253,ORA.AX,BUY,2,25,2.299999952316284,2.1389999556541444,3.4499999284744263,-0.43290003077767203,1969580,4096570.1,"LOW conviction: 40, trend: 100, vol: 0.4x, daily: -0.4%",100,0,0.4403740337486089,20,40
2025-08-21,253,MMS.AX,BUY,2,25,18.489999771118164,17.195699787139894,27.734999656677246,1.873279116991089,179386,166234.9,"LOW conviction: 40, trend: 100, vol: 1.1x, daily: 1.9%",100,0,1.1023773017916565,20,40
